round,lap_number,compound,tyre_life,position_at_lap,driver_id,lap_time_seconds
1,9.0,INTERMEDIATE,9.0,12.0,hulkenberg,96.51
1,10.0,INTERMEDIATE,10.0,12.0,hulkenberg,95.044
1,11.0,INTERMEDIATE,11.0,12.0,hulkenberg,94.99
1,12.0,INTERMEDIATE,12.0,12.0,hulkenberg,94.989
1,13.0,INTERMEDIATE,13.0,12.0,hulkenberg,94.064
1,14.0,INTERMEDIATE,14.0,13.0,hulkenberg,95.018
1,15.0,INTERMEDIATE,15.0,13.0,hulkenberg,93.611
1,16.0,INTERMEDIATE,16.0,12.0,hulkenberg,93.856
1,17.0,INTERMEDIATE,17.0,13.0,hulkenberg,94.817
1,18.0,INTERMEDIATE,18.0,13.0,hulkenberg,93.796
1,19.0,INTERMEDIATE,19.0,13.0,hulkenberg,93.52
1,20.0,INTERMEDIATE,20.0,13.0,hulkenberg,93.867
1,21.0,INTERMEDIATE,21.0,13.0,hulkenberg,93.22
1,22.0,INTERMEDIATE,22.0,13.0,hulkenberg,93.185
1,23.0,INTERMEDIATE,23.0,13.0,hulkenberg,92.765
1,24.0,INTERMEDIATE,24.0,13.0,hulkenberg,92.469
1,25.0,INTERMEDIATE,25.0,13.0,hulkenberg,91.975
1,26.0,INTERMEDIATE,26.0,13.0,hulkenberg,91.81
1,27.0,INTERMEDIATE,27.0,13.0,hulkenberg,91.118
1,28.0,INTERMEDIATE,28.0,13.0,hulkenberg,90.801
1,29.0,INTERMEDIATE,29.0,13.0,hulkenberg,90.378
1,30.0,INTERMEDIATE,30.0,13.0,hulkenberg,90.691
1,31.0,INTERMEDIATE,31.0,13.0,hulkenberg,90.071
1,32.0,INTERMEDIATE,32.0,13.0,hulkenberg,90.109
1,33.0,INTERMEDIATE,33.0,12.0,hulkenberg,125.643
1,34.0,MEDIUM,1.0,12.0,hulkenberg,124.547
1,35.0,MEDIUM,2.0,12.0,hulkenberg,103.738
1,36.0,MEDIUM,3.0,12.0,hulkenberg,99.268
1,37.0,MEDIUM,4.0,12.0,hulkenberg,120.019
1,38.0,MEDIUM,5.0,12.0,hulkenberg,139.971
1,39.0,MEDIUM,6.0,12.0,hulkenberg,131.714
1,40.0,MEDIUM,7.0,12.0,hulkenberg,130.024
1,41.0,MEDIUM,8.0,12.0,hulkenberg,123.528
1,42.0,MEDIUM,9.0,12.0,hulkenberg,87.472
1,43.0,MEDIUM,10.0,12.0,hulkenberg,85.243
1,44.0,MEDIUM,11.0,12.0,hulkenberg,106.696
1,45.0,INTERMEDIATE,1.0,12.0,hulkenberg,97.137
1,46.0,INTERMEDIATE,2.0,12.0,hulkenberg,91.21
1,47.0,INTERMEDIATE,3.0,7.0,hulkenberg,125.179
1,48.0,INTERMEDIATE,4.0,7.0,hulkenberg,120.075
1,49.0,INTERMEDIATE,5.0,7.0,hulkenberg,144.804
1,50.0,INTERMEDIATE,6.0,7.0,hulkenberg,139.444
1,51.0,INTERMEDIATE,7.0,7.0,hulkenberg,132.717
1,52.0,INTERMEDIATE,8.0,7.0,hulkenberg,95.935
1,53.0,INTERMEDIATE,9.0,7.0,hulkenberg,91.815
1,54.0,INTERMEDIATE,10.0,7.0,hulkenberg,90.994
1,55.0,INTERMEDIATE,11.0,7.0,hulkenberg,90.437
1,56.0,INTERMEDIATE,12.0,7.0,hulkenberg,90.36
1,57.0,INTERMEDIATE,13.0,7.0,hulkenberg,90.86
1,1.0,INTERMEDIATE,1.0,16.0,lawson,148.795
1,2.0,INTERMEDIATE,2.0,16.0,lawson,
1,3.0,INTERMEDIATE,3.0,16.0,lawson,
1,4.0,INTERMEDIATE,1.0,16.0,lawson,
1,5.0,INTERMEDIATE,4.0,16.0,lawson,131.293
1,6.0,INTERMEDIATE,5.0,16.0,lawson,141.609
1,7.0,INTERMEDIATE,6.0,16.0,lawson,122.216
1,8.0,INTERMEDIATE,7.0,16.0,lawson,100.582
1,9.0,INTERMEDIATE,8.0,16.0,lawson,98.439
1,10.0,INTERMEDIATE,9.0,16.0,lawson,96.614
1,11.0,INTERMEDIATE,10.0,16.0,lawson,95.174
1,12.0,INTERMEDIATE,11.0,16.0,lawson,94.064
1,13.0,INTERMEDIATE,12.0,16.0,lawson,94.316
1,14.0,INTERMEDIATE,13.0,16.0,lawson,93.617
1,15.0,INTERMEDIATE,14.0,16.0,lawson,93.502
1,16.0,INTERMEDIATE,15.0,16.0,lawson,93.915
1,17.0,INTERMEDIATE,16.0,16.0,lawson,94.575
1,18.0,INTERMEDIATE,17.0,16.0,lawson,95.002
1,19.0,INTERMEDIATE,18.0,15.0,lawson,94.695
1,20.0,INTERMEDIATE,19.0,15.0,lawson,93.497
1,21.0,INTERMEDIATE,20.0,15.0,lawson,92.883
1,22.0,INTERMEDIATE,21.0,15.0,lawson,92.08
1,23.0,INTERMEDIATE,22.0,15.0,lawson,92.622
1,24.0,INTERMEDIATE,23.0,15.0,lawson,92.155
1,25.0,INTERMEDIATE,24.0,15.0,lawson,91.959
1,26.0,INTERMEDIATE,25.0,15.0,lawson,91.129
1,27.0,INTERMEDIATE,26.0,15.0,lawson,91.094
1,28.0,INTERMEDIATE,27.0,15.0,lawson,91.084
1,29.0,INTERMEDIATE,28.0,15.0,lawson,90.803
1,30.0,INTERMEDIATE,29.0,15.0,lawson,91.312
1,31.0,INTERMEDIATE,30.0,15.0,lawson,91.649
1,32.0,INTERMEDIATE,31.0,15.0,lawson,93.76
1,33.0,INTERMEDIATE,32.0,15.0,lawson,128.342
1,34.0,MEDIUM,1.0,16.0,lawson,124.275
1,35.0,MEDIUM,2.0,16.0,lawson,128.71
1,36.0,MEDIUM,3.0,16.0,lawson,
1,37.0,MEDIUM,4.0,16.0,lawson,137.76
1,38.0,MEDIUM,5.0,16.0,lawson,133.353
1,39.0,MEDIUM,6.0,14.0,lawson,108.534
1,40.0,MEDIUM,7.0,14.0,lawson,91.05
1,41.0,MEDIUM,8.0,14.0,lawson,86.446
1,42.0,MEDIUM,9.0,14.0,lawson,84.098
1,43.0,MEDIUM,10.0,14.0,lawson,82.97
1,44.0,MEDIUM,11.0,7.0,lawson,86.332
1,45.0,MEDIUM,12.0,7.0,lawson,97.844
1,46.0,MEDIUM,13.0,9.0,lawson,99.457
1,47.0,MEDIUM,14.0,,lawson,
1,1.0,INTERMEDIATE,1.0,15.0,ocon,145.769
1,2.0,INTERMEDIATE,2.0,15.0,ocon,
1,3.0,INTERMEDIATE,3.0,15.0,ocon,
1,4.0,INTERMEDIATE,4.0,15.0,ocon,
1,5.0,INTERMEDIATE,1.0,15.0,ocon,130.528
1,6.0,INTERMEDIATE,2.0,15.0,ocon,140.986
1,7.0,INTERMEDIATE,3.0,15.0,ocon,123.018
1,8.0,INTERMEDIATE,4.0,15.0,ocon,100.522
1,9.0,INTERMEDIATE,5.0,15.0,ocon,98.049
1,10.0,INTERMEDIATE,6.0,15.0,ocon,96.474
1,11.0,INTERMEDIATE,7.0,15.0,ocon,95.696
1,12.0,INTERMEDIATE,8.0,15.0,ocon,94.577
1,13.0,INTERMEDIATE,9.0,15.0,ocon,93.936
1,14.0,INTERMEDIATE,10.0,15.0,ocon,93.526
1,15.0,INTERMEDIATE,11.0,15.0,ocon,93.703
1,16.0,INTERMEDIATE,12.0,15.0,ocon,93.951
1,17.0,INTERMEDIATE,13.0,15.0,ocon,94.737
1,18.0,INTERMEDIATE,14.0,15.0,ocon,95.309
1,19.0,INTERMEDIATE,15.0,16.0,ocon,96.266
1,20.0,INTERMEDIATE,16.0,16.0,ocon,94.392
1,21.0,INTERMEDIATE,17.0,16.0,ocon,93.391
1,22.0,INTERMEDIATE,18.0,16.0,ocon,93.533
1,23.0,INTERMEDIATE,19.0,16.0,ocon,93.338
1,24.0,INTERMEDIATE,20.0,16.0,ocon,93.048
1,25.0,INTERMEDIATE,21.0,16.0,ocon,92.538
1,26.0,INTERMEDIATE,22.0,16.0,ocon,92.54
1,27.0,INTERMEDIATE,23.0,16.0,ocon,92.302
1,28.0,INTERMEDIATE,24.0,16.0,ocon,92.21
1,29.0,INTERMEDIATE,25.0,16.0,ocon,93.743
1,30.0,INTERMEDIATE,26.0,16.0,ocon,91.501
1,31.0,INTERMEDIATE,27.0,16.0,ocon,91.624
1,32.0,INTERMEDIATE,28.0,16.0,ocon,91.155
1,33.0,INTERMEDIATE,29.0,14.0,ocon,115.932
1,34.0,INTERMEDIATE,30.0,14.0,ocon,120.551
1,35.0,INTERMEDIATE,31.0,14.0,ocon,132.165
1,36.0,INTERMEDIATE,32.0,14.0,ocon,
1,37.0,INTERMEDIATE,33.0,14.0,ocon,140.137
1,38.0,INTERMEDIATE,34.0,14.0,ocon,132.933
1,39.0,INTERMEDIATE,35.0,15.0,ocon,124.201
1,40.0,MEDIUM,1.0,15.0,ocon,102.035
1,41.0,MEDIUM,2.0,15.0,ocon,89.339
1,42.0,MEDIUM,3.0,15.0,ocon,86.764
1,43.0,MEDIUM,4.0,15.0,ocon,88.505
1,44.0,MEDIUM,5.0,14.0,ocon,93.574
1,45.0,MEDIUM,6.0,14.0,ocon,96.259
1,46.0,MEDIUM,7.0,13.0,ocon,141.745
1,47.0,INTERMEDIATE,1.0,12.0,ocon,127.226
1,48.0,INTERMEDIATE,2.0,12.0,ocon,106.416
1,49.0,INTERMEDIATE,3.0,12.0,ocon,101.743
1,50.0,INTERMEDIATE,4.0,12.0,ocon,122.853
1,51.0,INTERMEDIATE,5.0,13.0,ocon,127.663
1,52.0,INTERMEDIATE,6.0,13.0,ocon,98.747
1,53.0,INTERMEDIATE,7.0,13.0,ocon,94.582
1,54.0,INTERMEDIATE,8.0,13.0,ocon,93.152
1,55.0,INTERMEDIATE,9.0,13.0,ocon,92.26
1,56.0,INTERMEDIATE,10.0,13.0,ocon,91.913
1,57.0,INTERMEDIATE,11.0,13.0,ocon,90.924
1,1.0,INTERMEDIATE,1.0,1.0,norris,117.099
1,2.0,INTERMEDIATE,2.0,1.0,norris,
1,3.0,INTERMEDIATE,3.0,1.0,norris,
1,4.0,INTERMEDIATE,4.0,1.0,norris,
1,5.0,INTERMEDIATE,5.0,1.0,norris,143.648
1,6.0,INTERMEDIATE,6.0,1.0,norris,140.423
1,7.0,INTERMEDIATE,7.0,1.0,norris,137.108
1,8.0,INTERMEDIATE,8.0,1.0,norris,96.278
1,9.0,INTERMEDIATE,9.0,1.0,norris,94.638
1,10.0,INTERMEDIATE,10.0,1.0,norris,92.13
1,11.0,INTERMEDIATE,11.0,1.0,norris,92.189
1,12.0,INTERMEDIATE,12.0,1.0,norris,91.778
1,13.0,INTERMEDIATE,13.0,1.0,norris,91.318
1,14.0,INTERMEDIATE,14.0,1.0,norris,90.795
1,15.0,INTERMEDIATE,15.0,1.0,norris,90.226
1,16.0,INTERMEDIATE,16.0,1.0,norris,89.952
1,17.0,INTERMEDIATE,17.0,1.0,norris,90.264
1,18.0,INTERMEDIATE,18.0,1.0,norris,90.146
1,19.0,INTERMEDIATE,19.0,1.0,norris,90.551
1,20.0,INTERMEDIATE,20.0,1.0,norris,90.71
1,21.0,INTERMEDIATE,21.0,1.0,norris,90.234
1,22.0,INTERMEDIATE,22.0,1.0,norris,90.3
1,23.0,INTERMEDIATE,23.0,1.0,norris,89.922
1,24.0,INTERMEDIATE,24.0,1.0,norris,89.687
1,25.0,INTERMEDIATE,25.0,1.0,norris,89.601
1,26.0,INTERMEDIATE,26.0,1.0,norris,89.16
1,27.0,INTERMEDIATE,27.0,1.0,norris,89.25
1,28.0,INTERMEDIATE,28.0,1.0,norris,89.097
1,29.0,INTERMEDIATE,29.0,1.0,norris,88.357
1,30.0,INTERMEDIATE,30.0,1.0,norris,88.032
1,31.0,INTERMEDIATE,31.0,1.0,norris,87.695
1,32.0,INTERMEDIATE,32.0,1.0,norris,87.8
1,33.0,INTERMEDIATE,33.0,1.0,norris,87.495
1,34.0,INTERMEDIATE,34.0,1.0,norris,122.273
1,35.0,HARD,2.0,1.0,norris,123.448
1,36.0,HARD,3.0,1.0,norris,136.883
1,37.0,HARD,4.0,1.0,norris,
1,38.0,HARD,5.0,1.0,norris,141.02
1,39.0,HARD,6.0,1.0,norris,133.694
1,40.0,HARD,7.0,1.0,norris,135.337
1,41.0,HARD,8.0,1.0,norris,133.937
1,42.0,HARD,9.0,1.0,norris,83.797
1,43.0,HARD,10.0,1.0,norris,82.167
1,44.0,HARD,11.0,6.0,norris,105.587
1,45.0,INTERMEDIATE,1.0,6.0,norris,96.407
1,46.0,INTERMEDIATE,2.0,3.0,norris,91.567
1,47.0,INTERMEDIATE,3.0,1.0,norris,113.728
1,48.0,INTERMEDIATE,4.0,1.0,norris,136.995
1,49.0,INTERMEDIATE,5.0,1.0,norris,144.979
1,50.0,INTERMEDIATE,6.0,1.0,norris,142.395
1,51.0,INTERMEDIATE,7.0,1.0,norris,134.178
1,52.0,INTERMEDIATE,8.0,1.0,norris,93.198
1,53.0,INTERMEDIATE,9.0,1.0,norris,90.482
1,54.0,INTERMEDIATE,10.0,1.0,norris,89.428
1,55.0,INTERMEDIATE,11.0,1.0,norris,89.195
1,56.0,INTERMEDIATE,12.0,1.0,norris,87.996
1,57.0,INTERMEDIATE,13.0,1.0,norris,87.126
1,1.0,INTERMEDIATE,1.0,8.0,hamilton,132.883
1,2.0,INTERMEDIATE,2.0,8.0,hamilton,
1,3.0,INTERMEDIATE,3.0,8.0,hamilton,
1,4.0,INTERMEDIATE,4.0,8.0,hamilton,
1,5.0,INTERMEDIATE,5.0,8.0,hamilton,141.772
1,6.0,INTERMEDIATE,6.0,8.0,hamilton,140.418
1,7.0,INTERMEDIATE,7.0,8.0,hamilton,127.498
1,8.0,INTERMEDIATE,8.0,8.0,hamilton,98.311
1,9.0,INTERMEDIATE,9.0,8.0,hamilton,96.242
1,10.0,INTERMEDIATE,10.0,8.0,hamilton,95.107
1,11.0,INTERMEDIATE,11.0,8.0,hamilton,94.299
1,12.0,INTERMEDIATE,12.0,8.0,hamilton,93.255
1,13.0,INTERMEDIATE,13.0,8.0,hamilton,93.017
1,14.0,INTERMEDIATE,14.0,8.0,hamilton,92.992
1,15.0,INTERMEDIATE,15.0,8.0,hamilton,92.763
1,16.0,INTERMEDIATE,16.0,8.0,hamilton,92.749
1,17.0,INTERMEDIATE,17.0,8.0,hamilton,92.83
1,18.0,INTERMEDIATE,18.0,8.0,hamilton,92.877
1,19.0,INTERMEDIATE,19.0,8.0,hamilton,92.914
1,20.0,INTERMEDIATE,20.0,8.0,hamilton,92.341
1,21.0,INTERMEDIATE,21.0,8.0,hamilton,92.079
1,22.0,INTERMEDIATE,22.0,8.0,hamilton,92.041
1,23.0,INTERMEDIATE,23.0,8.0,hamilton,91.771
1,24.0,INTERMEDIATE,24.0,8.0,hamilton,91.852
1,25.0,INTERMEDIATE,25.0,8.0,hamilton,90.86
1,26.0,INTERMEDIATE,26.0,8.0,hamilton,91.302
1,27.0,INTERMEDIATE,27.0,8.0,hamilton,90.755
1,28.0,INTERMEDIATE,28.0,8.0,hamilton,90.143
1,29.0,INTERMEDIATE,29.0,8.0,hamilton,90.127
1,30.0,INTERMEDIATE,30.0,8.0,hamilton,89.737
1,31.0,INTERMEDIATE,31.0,8.0,hamilton,90.422
1,32.0,INTERMEDIATE,32.0,8.0,hamilton,90.234
1,33.0,INTERMEDIATE,33.0,8.0,hamilton,110.479
1,34.0,HARD,2.0,8.0,hamilton,146.885
1,35.0,HARD,3.0,8.0,hamilton,103.401
1,36.0,HARD,4.0,8.0,hamilton,102.431
1,37.0,HARD,5.0,8.0,hamilton,128.079
1,38.0,HARD,6.0,8.0,hamilton,138.415
1,39.0,HARD,7.0,8.0,hamilton,132.085
1,40.0,HARD,8.0,8.0,hamilton,131.407
1,41.0,HARD,9.0,8.0,hamilton,126.607
1,42.0,HARD,10.0,8.0,hamilton,87.508
1,43.0,HARD,11.0,8.0,hamilton,84.218
1,44.0,HARD,12.0,3.0,hamilton,89.454
1,45.0,HARD,13.0,2.0,hamilton,93.045
1,46.0,HARD,14.0,1.0,hamilton,96.714
1,47.0,HARD,15.0,9.0,hamilton,
1,48.0,INTERMEDIATE,1.0,9.0,hamilton,119.219
1,49.0,INTERMEDIATE,2.0,9.0,hamilton,144.575
1,50.0,INTERMEDIATE,3.0,9.0,hamilton,137.095
1,51.0,INTERMEDIATE,4.0,9.0,hamilton,131.311
1,52.0,INTERMEDIATE,5.0,10.0,hamilton,97.051
1,53.0,INTERMEDIATE,6.0,10.0,hamilton,93.039
1,54.0,INTERMEDIATE,7.0,9.0,hamilton,91.265
1,55.0,INTERMEDIATE,8.0,9.0,hamilton,89.874
1,56.0,INTERMEDIATE,9.0,9.0,hamilton,90.095
1,57.0,INTERMEDIATE,10.0,10.0,hamilton,92.418
1,1.0,INTERMEDIATE,1.0,14.0,bortoleto,144.063
1,2.0,INTERMEDIATE,2.0,14.0,bortoleto,
1,3.0,INTERMEDIATE,3.0,14.0,bortoleto,
1,4.0,INTERMEDIATE,4.0,14.0,bortoleto,
1,5.0,INTERMEDIATE,5.0,14.0,bortoleto,138.316
1,6.0,INTERMEDIATE,6.0,14.0,bortoleto,140.976
1,7.0,INTERMEDIATE,7.0,14.0,bortoleto,123.467
1,8.0,INTERMEDIATE,8.0,14.0,bortoleto,100.265
1,9.0,INTERMEDIATE,9.0,14.0,bortoleto,96.663
1,10.0,INTERMEDIATE,10.0,14.0,bortoleto,95.625
1,11.0,INTERMEDIATE,11.0,14.0,bortoleto,94.655
1,12.0,INTERMEDIATE,12.0,14.0,bortoleto,94.382
1,13.0,INTERMEDIATE,13.0,14.0,bortoleto,94.383
1,14.0,INTERMEDIATE,14.0,14.0,bortoleto,94.102
1,15.0,INTERMEDIATE,15.0,14.0,bortoleto,93.692
1,16.0,INTERMEDIATE,16.0,14.0,bortoleto,94.111
1,17.0,INTERMEDIATE,17.0,14.0,bortoleto,94.756
1,18.0,INTERMEDIATE,18.0,14.0,bortoleto,93.892
1,19.0,INTERMEDIATE,19.0,14.0,bortoleto,93.906
1,20.0,INTERMEDIATE,20.0,14.0,bortoleto,93.328
1,21.0,INTERMEDIATE,21.0,14.0,bortoleto,93.35
1,22.0,INTERMEDIATE,22.0,14.0,bortoleto,92.734
1,23.0,INTERMEDIATE,23.0,14.0,bortoleto,92.966
1,24.0,INTERMEDIATE,24.0,14.0,bortoleto,92.369
1,25.0,INTERMEDIATE,25.0,14.0,bortoleto,92.235
1,26.0,INTERMEDIATE,26.0,14.0,bortoleto,91.425
1,27.0,INTERMEDIATE,27.0,14.0,bortoleto,91.406
1,28.0,INTERMEDIATE,28.0,14.0,bortoleto,90.755
1,29.0,INTERMEDIATE,29.0,14.0,bortoleto,91.329
1,30.0,INTERMEDIATE,30.0,14.0,bortoleto,91.146
1,31.0,INTERMEDIATE,31.0,14.0,bortoleto,90.446
1,32.0,INTERMEDIATE,32.0,14.0,bortoleto,89.83
1,33.0,INTERMEDIATE,33.0,13.0,bortoleto,130.326
1,34.0,MEDIUM,1.0,13.0,bortoleto,124.556
1,35.0,MEDIUM,2.0,13.0,bortoleto,132.146
1,36.0,MEDIUM,3.0,13.0,bortoleto,
1,37.0,MEDIUM,4.0,13.0,bortoleto,140.921
1,38.0,MEDIUM,5.0,13.0,bortoleto,133.374
1,39.0,MEDIUM,6.0,13.0,bortoleto,108.623
1,40.0,MEDIUM,7.0,13.0,bortoleto,92.438
1,41.0,MEDIUM,8.0,13.0,bortoleto,88.125
1,42.0,MEDIUM,9.0,13.0,bortoleto,84.77
1,43.0,MEDIUM,10.0,13.0,bortoleto,84.192
1,44.0,MEDIUM,11.0,13.0,bortoleto,112.582
1,45.0,INTERMEDIATE,1.0,13.0,bortoleto,96.255
1,46.0,INTERMEDIATE,2.0,,bortoleto,
1,1.0,INTERMEDIATE,1.0,,sainz,
1,1.0,INTERMEDIATE,1.0,,hadjar,
1,1.0,INTERMEDIATE,1.0,4.0,russell,124.644
1,2.0,INTERMEDIATE,2.0,4.0,russell,
1,3.0,INTERMEDIATE,3.0,4.0,russell,
1,4.0,INTERMEDIATE,4.0,4.0,russell,
1,5.0,INTERMEDIATE,5.0,4.0,russell,141.712
1,6.0,INTERMEDIATE,6.0,4.0,russell,139.485
1,7.0,INTERMEDIATE,7.0,4.0,russell,134.684
1,8.0,INTERMEDIATE,8.0,4.0,russell,97.824
1,9.0,INTERMEDIATE,9.0,4.0,russell,94.873
1,10.0,INTERMEDIATE,10.0,4.0,russell,93.587
1,11.0,INTERMEDIATE,11.0,4.0,russell,93.347
1,12.0,INTERMEDIATE,12.0,4.0,russell,92.803
1,13.0,INTERMEDIATE,13.0,4.0,russell,92.364
1,14.0,INTERMEDIATE,14.0,4.0,russell,91.856
1,15.0,INTERMEDIATE,15.0,4.0,russell,91.885
1,16.0,INTERMEDIATE,16.0,4.0,russell,91.739
1,17.0,INTERMEDIATE,17.0,4.0,russell,91.597
1,18.0,INTERMEDIATE,18.0,4.0,russell,91.74
1,19.0,INTERMEDIATE,19.0,4.0,russell,92.189
1,20.0,INTERMEDIATE,20.0,4.0,russell,91.315
1,21.0,INTERMEDIATE,21.0,4.0,russell,91.127
1,22.0,INTERMEDIATE,22.0,4.0,russell,91.029
1,23.0,INTERMEDIATE,23.0,4.0,russell,90.975
1,24.0,INTERMEDIATE,24.0,4.0,russell,90.673
1,25.0,INTERMEDIATE,25.0,4.0,russell,90.488
1,26.0,INTERMEDIATE,26.0,4.0,russell,90.111
1,27.0,INTERMEDIATE,27.0,4.0,russell,89.863
1,28.0,INTERMEDIATE,28.0,4.0,russell,89.696
1,29.0,INTERMEDIATE,29.0,4.0,russell,89.488
1,30.0,INTERMEDIATE,30.0,4.0,russell,89.789
1,31.0,INTERMEDIATE,31.0,4.0,russell,89.041
1,32.0,INTERMEDIATE,32.0,4.0,russell,89.361
1,33.0,INTERMEDIATE,33.0,4.0,russell,90.553
1,34.0,INTERMEDIATE,34.0,4.0,russell,135.518
1,35.0,HARD,1.0,4.0,russell,125.981
1,36.0,HARD,2.0,4.0,russell,104.906
1,37.0,HARD,3.0,4.0,russell,
1,38.0,HARD,4.0,4.0,russell,138.272
1,39.0,HARD,5.0,4.0,russell,132.784
1,40.0,HARD,6.0,4.0,russell,131.368
1,41.0,HARD,7.0,4.0,russell,131.214
1,42.0,HARD,8.0,4.0,russell,86.239
1,43.0,HARD,9.0,4.0,russell,85.065
1,44.0,HARD,10.0,8.0,russell,106.238
1,45.0,INTERMEDIATE,1.0,8.0,russell,96.33
1,46.0,INTERMEDIATE,2.0,6.0,russell,91.87
1,47.0,INTERMEDIATE,3.0,3.0,russell,122.439
1,48.0,INTERMEDIATE,4.0,3.0,russell,123.129
1,49.0,INTERMEDIATE,5.0,3.0,russell,144.163
1,50.0,INTERMEDIATE,6.0,3.0,russell,142.305
1,51.0,INTERMEDIATE,7.0,3.0,russell,133.149
1,52.0,INTERMEDIATE,8.0,3.0,russell,94.334
1,53.0,INTERMEDIATE,9.0,3.0,russell,91.177
1,54.0,INTERMEDIATE,10.0,3.0,russell,90.41
1,55.0,INTERMEDIATE,11.0,3.0,russell,90.076
1,56.0,INTERMEDIATE,12.0,3.0,russell,89.454
1,57.0,INTERMEDIATE,13.0,3.0,russell,89.117
1,1.0,INTERMEDIATE,1.0,,doohan,
1,1.0,INTERMEDIATE,1.0,3.0,piastri,120.807
1,2.0,INTERMEDIATE,2.0,3.0,piastri,
1,3.0,INTERMEDIATE,3.0,3.0,piastri,
1,4.0,INTERMEDIATE,4.0,3.0,piastri,
1,5.0,INTERMEDIATE,5.0,3.0,piastri,143.155
1,6.0,INTERMEDIATE,6.0,3.0,piastri,139.873
1,7.0,INTERMEDIATE,7.0,3.0,piastri,135.569
1,8.0,INTERMEDIATE,8.0,3.0,piastri,97.251
1,9.0,INTERMEDIATE,9.0,3.0,piastri,94.578
1,10.0,INTERMEDIATE,10.0,3.0,piastri,92.672
1,11.0,INTERMEDIATE,11.0,3.0,piastri,91.959
1,12.0,INTERMEDIATE,12.0,3.0,piastri,91.29
1,13.0,INTERMEDIATE,13.0,3.0,piastri,91.377
1,14.0,INTERMEDIATE,14.0,3.0,piastri,90.555
1,15.0,INTERMEDIATE,15.0,3.0,piastri,90.343
1,16.0,INTERMEDIATE,16.0,3.0,piastri,90.722
1,17.0,INTERMEDIATE,17.0,2.0,piastri,90.696
1,18.0,INTERMEDIATE,18.0,2.0,piastri,90.143
1,19.0,INTERMEDIATE,19.0,2.0,piastri,90.816
1,20.0,INTERMEDIATE,20.0,2.0,piastri,90.159
1,21.0,INTERMEDIATE,21.0,2.0,piastri,89.727
1,22.0,INTERMEDIATE,22.0,2.0,piastri,90.214
1,23.0,INTERMEDIATE,23.0,2.0,piastri,89.739
1,24.0,INTERMEDIATE,24.0,2.0,piastri,89.626
1,25.0,INTERMEDIATE,25.0,2.0,piastri,89.295
1,26.0,INTERMEDIATE,26.0,2.0,piastri,89.133
1,27.0,INTERMEDIATE,27.0,2.0,piastri,89.037
1,28.0,INTERMEDIATE,28.0,2.0,piastri,88.629
1,29.0,INTERMEDIATE,29.0,2.0,piastri,88.188
1,30.0,INTERMEDIATE,30.0,2.0,piastri,88.331
1,31.0,INTERMEDIATE,31.0,2.0,piastri,87.916
1,32.0,INTERMEDIATE,32.0,2.0,piastri,89.379
1,33.0,INTERMEDIATE,33.0,2.0,piastri,88.226
1,34.0,INTERMEDIATE,34.0,2.0,piastri,127.025
1,35.0,HARD,2.0,2.0,piastri,123.781
1,36.0,HARD,3.0,2.0,piastri,131.212
1,37.0,HARD,4.0,2.0,piastri,
1,38.0,HARD,5.0,2.0,piastri,138.892
1,39.0,HARD,6.0,2.0,piastri,133.78
1,40.0,HARD,7.0,2.0,piastri,133.016
1,41.0,HARD,8.0,2.0,piastri,133.553
1,42.0,HARD,9.0,2.0,piastri,84.583
1,43.0,HARD,10.0,2.0,piastri,83.242
1,44.0,HARD,11.0,15.0,piastri,
1,45.0,INTERMEDIATE,1.0,15.0,piastri,98.184
1,46.0,INTERMEDIATE,2.0,14.0,piastri,111.022
1,47.0,INTERMEDIATE,3.0,13.0,piastri,120.17
1,48.0,INTERMEDIATE,4.0,13.0,piastri,102.413
1,49.0,INTERMEDIATE,5.0,13.0,piastri,100.44
1,50.0,INTERMEDIATE,6.0,13.0,piastri,123.732
1,51.0,INTERMEDIATE,7.0,12.0,piastri,124.275
1,52.0,INTERMEDIATE,8.0,12.0,piastri,97.224
1,53.0,INTERMEDIATE,9.0,11.0,piastri,91.809
1,54.0,INTERMEDIATE,10.0,11.0,piastri,92.507
1,55.0,INTERMEDIATE,11.0,10.0,piastri,90.051
1,56.0,INTERMEDIATE,12.0,10.0,piastri,88.559
1,57.0,INTERMEDIATE,13.0,9.0,piastri,89.517
1,1.0,INTERMEDIATE,1.0,17.0,bearman,149.413
1,2.0,INTERMEDIATE,2.0,17.0,bearman,
1,3.0,INTERMEDIATE,3.0,17.0,bearman,
1,4.0,INTERMEDIATE,4.0,17.0,bearman,
1,5.0,INTERMEDIATE,1.0,17.0,bearman,125.412
1,6.0,INTERMEDIATE,2.0,17.0,bearman,142.075
1,7.0,INTERMEDIATE,3.0,17.0,bearman,122.192
1,8.0,INTERMEDIATE,4.0,17.0,bearman,102.054
1,9.0,INTERMEDIATE,5.0,17.0,bearman,98.564
1,10.0,INTERMEDIATE,6.0,17.0,bearman,96.411
1,11.0,INTERMEDIATE,7.0,17.0,bearman,95.416
1,12.0,INTERMEDIATE,8.0,17.0,bearman,95.002
1,13.0,INTERMEDIATE,9.0,17.0,bearman,94.25
1,14.0,INTERMEDIATE,10.0,17.0,bearman,93.732
1,15.0,INTERMEDIATE,11.0,17.0,bearman,93.885
1,16.0,INTERMEDIATE,12.0,17.0,bearman,93.395
